date,company,text,unfair
,배달의 민족, “배민장부 서비스”에 가입함의 제공으로 인하여 “회원”과 “회원”이 지정하는 서비스 제공사와 사이에 발생할 수 있는 분쟁에 대하여는 “회사”는 어떠한 책임도 지지 아니합니다.,TRUE
,배달의 민족,“배민장부 서비스”에 가입함의 제공으로 인하여 “회원”과 “회원”이 지정하는 서비스 제공사와 사이에 발생할 수 있는 분쟁에 대하여는 “회사”는 고의 또는 중대한 과실이 인정되지 않는 한 어떠한 책임도지지 아니합니다.,FALSE
,배달의 민족," “배민장부 서비스”를 통하여 수집 및 이전된 정보의 처리 및 노출방식은 제공받는 자의 정책에 따르며, “회원”이 제공한 정보의 진위여부에 관한 책임은 “회원”에게 있으며 “회사”는 이에 관하여 책임을 지지 아니합니다.",TRUE
,배달의 민족," “배민장부 서비스”는 ‘여신금융협회’ 및 “회원”이 지정한 서비스 제공사(이하 “정보 보유기관”이라 합니다.)로부터 조회대행한 정보 등에 기초하여 제공하는 서비스로, 해당 정보가 부정확하거나 정보 보유기관의 정책 등이 변경되거나 정보 보유기관의 서비스가 중단되는 등의 경우에는 “배민장부 서비스”의 제공이 어렵거나 제공되는 “배민장부 서비스”의 내용이 부정확할 수 있습니다.",FALSE
,요기요,“회사”는 “회원”이 “회사”에 귀속하는 저작권 등 지적재산권을 침해한 경우 별도의 통보절차 없이 회원의 자격을 정지할 수 있습니다.,TRUE
,요기요,“회사”는 “회원”이  “회사”의 명예를 대외적으로 훼손시켰다고 인정되는 경우 별도의 통보절차 없이 회원의 자격을 정지할 수 있습니다.,TRUE
,요기요,“회사”는 “회원”이 기타 “회사”가 정한 가입요건이 미비 되었거나 회원으로서 자격을 지속시키는 것이 부적절하다고 판단되는 경우 별도의 통보절차 없이 회원의 자격을 정지할 수 있습니다.,TRUE
,요기요,“회사”는 “회원”이 “회사” 및 기타 제3자에 귀속하는 저작권 등 지적재산권을 침해하였음이 객관적으로 인정되는 경우 제3항의 절차에 따라 회원의 자격을 정지할 수 있습니다.,FALSE
,요기요,“회사”는 “회원”이 “회사” 및 제3자의 명예를 대외적으로 훼손하였음이 객관적으로 인정되는 경우 제4항의 절차에 따라 회원의 자격을 정지할 수 있습니다.,FALSE
,요기요,“회사”는 “회원”이 “요기요”가 정한 회원가입요건이 미비된 경우 제5항의 절차에 따라 회원의 자격을 정지할 수 있습니다.,FALSE
,요기요," “회사”는 본조 제2항의 사유가 발생하는 경우 원칙적으로 회원에게 사전 고지 후 자격을 정지할 수 있지만, 예외적으로 법령상 의무를 준수하기 위한 경우이거나, 이용자, 제3자 및 “요기요”의 중대한 손해를 방지하기 위하여 불가피한 경우이거나, 동항 제3호, 제5호, 제6호를 중대하게 위반하는 경우에는 예외적으로 사전 고지 없이 자격을 정지할 수 있으나, 이 경우에도 지체 없이 그 사실을 회원에게 고지할 것입니다. 자격정지에 관한 고지는 제11조 제1항에서 정한 방법으로 합니다.",FALSE
,요기요,"자격정지 등을 고지받은 회원은 이에 이의를 제기하고자 하는 경우 “회사”의 고객센터에 연락할 수 있으며, 자격정지 사유가 해소된 경우 “회사”는 “회원”의 자격을 복구합니다.",FALSE
,요기요, “회원”이 제3항에 따라 자격이 정지된 이후 동일한 행위가 2회 이상 반복되거나 자격이 정지된 날로부터 30일 이내에 그 사유가 시정되지 않는 경우 “회원”의 자격이 상실됩니다.,FALSE
,요기요,"“회사”가 회원자격을 상실시키는 경우에는 회원 등록을 말소하고, 본 경우 “회원”에게 이를 통지하고, 회원등록 말소 전에 최소한 30일 이상의 기간을 정하여 소명할 기회를 부여합니다. ",FALSE
,요기요,"단, 상기 경고는 “회사”의 판단에 따라 생략할 수 있습니다.",TRUE
,요기요,"다만, 다음 각 호의 어느 하나에 해당하는 게시물에 대해서는 “회원”에게 개별적으로 고지한 후 제한할 수 있으나, 위법행위가 명백하거나 이를 방치하면 회복할 수 없는 중대한 피해가 발생할 우려가 존재하는 경우 또는 이미 위 절차에 따라 삭제된 게시물의 내용과 유사한 내용을 반복적으로 게시하는 경우, 위와 같은 고지절차를 생략하고 해당 게시물을 일시적으로 제한할 수 있습니다. “회원”는 당사 고객센터를 통해 위와 같은 일시적인 제한에 대하여 이의를 제기할 수 있습니다.",FALSE
,요기요,"근본적으로 게시물에 관련된 제반 권리와 책임은 작성자인 “회원” 개인에게 있고, 특히, 해당 게시물이 제3자의 저작권 등 권리를 침해하는 경우, 침해에 대한 모든 법적 책임은 작성자 개인이 집니다.",TRUE
,요기요,"게시물에 관련된 제반 권리와 책임은 원칙적으로 작성자 개인에게 있으며. 게시물이 제3자의 저작권 등 권리를 침해하는 경우 작성자는 그에 따른 법적 책임을 지지만, 회사의 고의 또는 과실이 있는 경우 회사가 그에 따른 법적 책임을 집니다.",FALSE
,요기요,"“회원”가 “요기요 사장님사이트”에서 탈퇴하는 경우, “회사”는 “회원”의 게시물을 귀하의 별도의 동의 없이 삭제할 수 있으며, 또한 회사는 필요하다고 판단되는 경우 해당 게시물을 삭제하지 않고 “요기요 사장님사이트” 내에 그대로 게시하거나 사업적 협력관계에 있는 제3자와 공유할 수 있는 권한을 가집니다.",TRUE
,요기요,회사는 기간통신사업자 등 전기통신사업자가 전기통신 서비스를 중지하거나 정상적으로 제공하지 아니하여 손해가 발생한 경우에 대해서 회사의 고의 또는 중대한 과실이 없는 한 책임이 면제됩니다.,TRUE
,요기요,"회사는 사전에 공지된 서비스용 설비의 보수, 교체, 정기점검, 공사 등 부득이한 사유로 서비스가 중지되거나 장애가 발생한 경우에 대해서 회사의 고의 또는 중대한 과실이 없는 한 책임이 면제됩니다.",TRUE
,요기요,"회사는 회원의 귀책사유로 인한 서비스 이용의 중지, 장애 또는 손해가 발생한 경우에 대해서 회사의 고의 또는 중대한 과실이 없는 한 책임이 없습니다.",TRUE
,요기요,"회사는 사전에 공지되지 않은 서비스용 설비의 보수, 교체, 정기점검, 공사 등으로 서비스가 중지되거나 장애가 발생하여 회원에게 손해가 발생한 경우, 회사의 귀책사유가 있는 경우 그로 인한 책임을 부담합니다.",FALSE
,요기요,"“회사”는 “회사”의 귀책사유로 인해 “회원”에게 서비스 이용의 중지, 장애 또는 손해가 발생한 경우 그에 대한 책임을 부담합니다.",FALSE
,두나무, 회사가 약관을 개정할 경우에는 적용일자 및 개정사유를 명시하여 현행약관과 함께 회사 사이트의 초기화면이나 팝업화면 또는 공지사항란에 그 적용일자 7일 이전부터 적용일자 전날까지 공지합니다. 다만 그 개정이 회원에게 불리한 경우에는 적용일자 30일 전에 공지합니다.,TRUE
,두나무,"게시되거나 통지된 후 7일 이내에 약관 개정에 이의를 제기하지 아니하는 경우 약관 개정에 동의한 것으로 본다라는 취지를 명확하게 고지하였음에도, 회원이 명시적으로 거부의 의사표시를 하지 아니한 경우 회원이 약관 개정에 동의한 것으로 봅니다.",TRUE
,코빗,회사의 약관에서 정하지 아니한 사항이나 해석에 대해서는 운영정책에 따릅니다.,TRUE
,코빗,회사의 사정에 의하여 서비스의 종류 및 내용은 변경 및 교체 또는 동료될 수 있습니다.,TRUE
,플투토스디에스,회사 사정으로 인하여 포인트 적용이 취소될 수 있습니다.,TRUE
,후오비,선물받은 콘텐츠 등 회원이 직접 유료로 구매하지 않은 콘텐츠는 환불대상에서 제외됩니다.,TRUE
,후오비,"잔고가 최소 출금 가능 금액보다 적게 남아 있는 경우 회원에게 반환되지 않으며, 이용계약 해지 시 모두 소멸됩니다.",TRUE
,후오비,"서비스 이용 과정상 회사가 취득하게 되는 이자 수입은 회사가 가상자산대금 결제 서비스를 제공하는 대가로서의 성질을 가지며, 회원은 이에 대한 반환을 청구할 수 없습니다.",TRUE
,후오비,절사된 금액에 대한 그 어떠한 보상도 회원에게 지급하지 아니합니다.,TRUE
,코인원,회사는 회원의 스테이킹 서비스의 비정상적 이용이 발생한 경우 스테이킹(노드) 서비스로 인하여 지급된 보상을 직권으로 취소하고 원상회복하거나 보상금의 지급을 보류할 수 있습니다. ,TRUE
,코인원,회사는 스테이킹 서비스 관련 블록체인 네트워크상 오류가 발생한 경우 스테이킹(노드) 서비스로 인하여 지급된 보상을 직권으로 취소하고 원상회복하거나 보상금의 지급을 보류할 수 있습니다. ,TRUE
,코인원,회사는 스테이킹 서비스 시스템의 오류가 발생한 경우 스테이킹(노드) 서비스로 인하여 지급된 보상을 직권으로 취소하고 원상회복하거나 보상금의 지급을 보류할 수 있습니다. ,TRUE
,코인원,회사는 기타 이에 준하는 사유가 발생한 경우 스테이킹(노드) 서비스로 인하여 지급된 보상을 직권으로 취소하고 원상회복하거나 보상금의 지급을 보류할 수 있습니다. ,TRUE
,두나무,영구적인 라이선스를 제공합니다. 이용계약을 해지되는 경우에도 위 라이선스는 존속됩니다. ,TRUE
,두나무,회사는 가입신청자가 부정한 용도로 서비스를 이용하고자 하는 경우 이용계약을 해지할 수 있습니다.,TRUE
,두나무,회사는 기타 본 약관에 위배되는 등 회사의 합리적인 판단에 따라 이용승낙이 곤란한 경우 이용계약을 해지할 수 있습니다. ,TRUE
,코인원,회원의 월간 거래 이용금액이 과도한 경우 회사는 서비스의 이용을 제한할 수 있습니다.,TRUE
,코인원,회원의 비밀번호가 연속 오류인 경우 회사는 서비스의 이용을 제한할 수 있습니다.,TRUE
,코인원,회원이 법령을 위반하거나 위반이 의심되는 경우 회사는 서비스의 이용을 제한할 수 있습니다.,TRUE
,두나무,회원이 변경사항을 회사에 알리지 않아 발생한 불이익에 대하여 회사는 책임지지 않습니다.,TRUE
,두나무,회원이 회사의 통지를 확인하지 않아 발생한 불이익에 대하여 회사는 책임지지 않습니다.,TRUE
,두나무,회사는 회사에 링크된 사이트가 취급하는 상품 또는 용역에 대하여 보증책임을 지지 아니합니다.,TRUE
,두나무,회사는 회사 연결사이트와 회원간에 행해진 거래에 대하여 어떠한 책임도 지지 아니합니다.,TRUE
,플투토스디에스,현금이 아닌 가상자산을 회원에 대한 손해배상 지급수단으로 임의 결정,TRUE
